"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"20","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Tina Lee Miller","Reviewed in the United States on August 23, 2024","The keyboard is GREAT!","Sent me a keyboard that was opened and very obviously used, slightly scuffed. I've been using almost 2 weeks seems to work just fine though, how much would another sticker cost? just to prove you made sure it works correctly? Only get one charger when you have two items that need to be charged.It was my own fault I didn't realize it doesn't use batteries. Charging cable is extremely cheap though, took 6 hour to charge so I could use it? Presumably why previous person returned? Thankfully I had my own charger and just plug it in overnight and haven't had any issues since, but then Ive only had it a short time. Mouse feels a little cheap as well and its made for mens/larger hands so its it a little uncomfy to use it. If you have the colors on, on the mouse it tends to lag alot while using not something that's desirable in a gaming mouse. But over all I like the board, However I am very glad I bought this on sale would NOT have been happy if I paid 60 dollars for this.",3,NA
"21","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Paul Santis","Reviewed in the United States on November 25, 2024","1.0 out of 5 stars","I am absolutely in love with this keyboard. It works amazingly it works with my nails. Surprisingly usually I have issues the value for what you get is amazing. I love the fact that it is wireless Bluetooth and you can also keep it on the charger. The pink is bright and beautiful. I am in love with this.",5,NA
"22","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Andre Forget","Reviewed in Canada on June 14, 2024","","I didn't want to spend $250 on a gaming keyboard, so the price is right, let say that because of my habit and my age I find the design different, all in all it do the job very well, I do sim racing at night in a dark room so I needed backlight touch over a black keyboard with black touch...No issue to install or get the light going, just read the instructions the only downside so far is me, I am quite sure there is light for the mouse but didn't find the way to activate it, did not do my homework tho.The keyboard is responsive and the mouse as well, actually work better than my Logitech one so it's a plus.So far very happy and recommended the product",5,NA
"23","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Pascal Dubé","Reviewed in Canada on August 27, 2024","stopped working after less than 60 days","When I took the box, I noticed both seal stickers was cut, some part in the bos was torn up and the keyboard was already ""on"". I don't know what happened, it was just weird. Beside that though, everything seems to work fine. The mouse and keyboard quality is very surprising for the price. I would have put a 5 stars if it wasn't for the fact it was already open.",4,NA
"24","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Pascal Dubé","Reviewed in Canada on September 13, 2024","4.0 out of 5 stars","The RedThunder K10 Wireless Gaming Keyboard and Mouse Combo offers an affordable yet impressive option for gamers and general users alike. This combo stands out with its vibrant RGB lighting, reliable wireless performance, and ergonomic design, making it a great choice for those who want a budget-friendly upgrade to their gaming setup.**Design and Build Quality**The keyboard boasts a full-sized layout with a durable plastic build that feels solid for its price range. The keys are well spaced, and the floating key design enhances the RGB lighting effect, giving it a sleek, modern appearance. The included mouse complements the keyboard with a matching RGB design and a comfortable grip suitable for long gaming sessions.**Performance**Both the keyboard and mouse connect via a single USB receiver, providing a stable and responsive wireless connection. The keyboard’s low latency makes it suitable for casual gaming, and the membrane switches, while not as tactile as mechanical ones, offer a decent typing and gaming experience. The mouse features adjustable DPI settings, allowing users to fine-tune sensitivity to their preferences.**RGB Lighting**One of the standout features is the RGB lighting on both the keyboard and mouse. The keyboard offers various lighting modes, including breathing and static effects, which can be adjusted easily using dedicated keys. The lighting is bright and adds a nice touch to the overall aesthetic, enhancing the gaming ambiance without being overly flashy.**Battery Life**Battery life is respectable, with both the keyboard and mouse capable of lasting several days on a single charge, depending on usage and lighting settings. However, there is no low battery indicator, so it’s a good idea to charge regularly to avoid sudden cutoffs during use.**Pros**- Affordable price point- Vibrant RGB lighting with customizable effects- Stable wireless connection with a single USB receiver- Comfortable and ergonomic design- Easy plug-and-play setup**Cons**- Membrane switches lack the tactile feel of mechanical keys- No software for advanced customization- No low battery indicator**Final Verdict**The RedThunder K10 Wireless Gaming Keyboard and Mouse Combo is a fantastic budget-friendly choice for gamers looking to add some style and wireless functionality to their setup without breaking the bank. While it lacks some advanced features found in more expensive models, its performance, design, and vibrant RGB lighting make it a solid option for casual gaming and everyday use.",4,NA
"25","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Grizelda Vasquez","Reviewed in Canada on August 10, 2024","","The letters ‘T’ and ‘M’ do not even work on the keyboard!!!!! It’s such a shame because the keyboard looks super cool. I wish there was an option to keep the colours still and not always changing. I guess it does not matter as I will be returning the set as it is useless if certain buttons do not even work.",5,NA
"26","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Grizelda Vasquez","Reviewed in Canada on October 17, 2024","Keyboard only lasted 3 months","I don’t know what the negative reviews are about. This is a wonderful set. One plug for both items. They work wonderful and make a lovely clicky sound.Love them :)",5,NA
"27","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Esha",NA,"5.0 out of 5 stars",NA,1,NA
"28","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Kelsorive",NA,"",NA,5,NA
"29","Keyboard","RedThunder Wireless Rechargeable Mechanical Anti-Ghosting","Kelsorive",NA,"Great if you want PINK!",NA,5,NA
"30","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","Bill_Ben","Reviewed in the United States on October 17, 2024","5.0 out of 5 stars","The Steelseries Apex Pro is a superb keyboard. (Apology for the superlative!). It has been my favorite for the 10 days during which I tried seven other brands of keyboards.The typing was my easiest and best with this. I found out how much the keyboard wrist pad is useful.This, and other brands, I tried are for committed gamers. I have never played a single game, so you might wonder why I want it.This keyboard is more rugged, more resistant to passionate keyboard pounding during games. This can, and I believe, it does give it extra durability. Of course, durability and feature come with a price, but I have never regretted the keyboard design and manufacturing on that account.I do not want to paraphrase the features which are more than plenty in the ads. I like them all. The keyboard lighting is exceptional compared to others I have tested.My case has to do with guide and instruction the manufacturer publishes with the product. I must say the worst I had been exposed to was Logitech, even though I owned their products for several decades. In their case, it is a flimsy 2-page paper, where essential Logitech write-up shares its space with 9-10 other languages.My primary use of any keyboard is office type. My primary interest in the high-end gaming keyboards is the ability to create and use macros. Those macros can be used in non-gaming software, such as MS Office, Adobe, Movavi, and just about anything else.That was the place where my problem started. Inadequate documentation is common. Manufacturers count on the internet users to provide instructions for any aspect of the advertised features. If you cannot find what you are looking for you are ready for time consuming guesses.Actually, Steelseries Apex Pro is amongst the better ones. Unfortunately, there are those of us users, who had to be spoon fed the instructions despite decades of computer experience.I give Steelseries five stars, even though my initial bad guesses with the keyboard necessitated a return. But guess, the replacement is none other than Steelseries.",5,NA
"31","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","P-Town Cracker","Reviewed in the United States on March 8, 2020","","When a rogue Win 10 update took out my Gskill KM780 RGB unexpectedly, I had to pull the trigger fast on a new KB instead of having to endure using my spare membrane board.  After a solid day of research, I took a chance on the Apex Pro.Coming from Cherry MX Browns, I had some reservations about OmniPoint.  The Browns have a tactile point which I liked.  I had tried MX Reds, and wasn't a fan of the linear feel.  With these Omni switches being linear, I was unsure but somehow compelled to pass on the Apex 7 with MX Browns and go Pro.  TBH, I was half expecting to return it.  Needless to say.... I was surprised when I hooked this up!First off... dat switch.  Wow.  SUPER smooth.  The inherent scratchiness of linear MX switches is GONE.  It feels like the keycaps are just sort of floating over the brushed aluminum base.  The adjustment ability is unique compared to most mechanical boards, bringing a true Hall Effect switch to people.  (Look up Hall Effect... gets a little complex for explanation here, but very cool)  Actuation can be adjusted from a light brush on the keys (probably overkill) to making the switch bottom out completely.  This can also be done on a per key basis. Lot of range to play with!Another key strength... the RGB lighting.  Its nothing short of fantastic.  The raised caps let the bright and vibrant lighting spill over the board itself, creating a very cool and clean lighting effect.  Even for those who don't much care about RGB lighting, it's very tastefully done here.Typing is unreal.  I spent 15 mins just typing random weirdness on a word doc just for them feels when I first hooked it up.  And for some reason, I find myself with a lot less errors compared to old board with the Browns.  I'd commonly get keypress duplication (as if I held the key down) with that switch, and with these Omni switches, it doesn't happen anymore.  Of course, these Omni switches are much quieter than the tactile Browns given their linear nature.Not much bad to say here.  Some minor gripes would be somewhat ""meh"" software from Steelseries and the keycaps being ABS instead of something like double-shot PBT caps.  The latter feel much sturdier and more premium, and I suppose one could buy some PBT caps if it was a huge issue.  Not sure how that would affect the lighting though.  The small B&W OLED screen in the upper right doesn't add much in reality, but its kind of a geeky fun thing that you can customize with whatever you want.  It does have some functionality with brightness and other features, which is nice to have versus having to use the software.  Also, only the primary keys have Omni switches.  All the F keys, num pad, and extra function keys are on a generic linear switch that feels good enough.  Would be nice to have all keys on omni switches, but it makes sense from a cost perspective and isn't a big deal to me.All in all, fantastic keyboard that towers over my old Gskill in every respect.  I really wish MS terrible updates hadn't bricked old board, but I guess things happen for a reason.  If you have the cash and want a great analog-based mechanical keyboard with adjustable hall effect switches.... this is the one for you.  Very hard to fault this board.  Steelseries done good here.",5,NA
"32","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","SM Family Reviews","Reviewed in the United States on July 7, 2024","Very impressive high quality product","Damaged Box But understandable since I got a refurbished Option For like 70$ Less. It was “Like new” if you're asking. It is such an exceptional gaming keyboard! The SteelSeries Apex Pro Mini Wireless is a game-changer with its compact 60% form factor. The adjustable actuation feature allows for a personalized typing experience, and the HyperMagnetic switches provide a responsive and tactile feel. Not that heavy and not that light. Battery was on 5% on arrival but all good, I just charged it and upgraded the firmware on the app. The RGB lighting is vibrant and customizable, adding a great aesthetic touch. The PBT keycaps are durable and feel premium. Connectivity options are fantastic with Bluetooth, 2.4GHz wireless, and USB-C. This keyboard is perfect for both gaming and everyday use. Highly recommend for those looking for a high-performance, compact keyboard! Ease of Use Is Good",5,NA
"33","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","lawrence","Reviewed in the United States on October 7, 2024","5.0 out of 5 stars","This is the best gaming keyboard on the market. Plain and simple. It has everything you'd want; SOCD, rapid tap, RGB, wrist rest, software integration into steelseries.gg. The upgrades to the Apex Pro TKL from 2023 model to Gen 3 makes it so the keyboard is noticeably more silent, as well has a more tappy custom built sound and feel to it.If you have the money, get this, its the best keyboard possible outside of building your own.",5,NA
"34","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","erick r.","Reviewed in Mexico on October 28, 2024","","Es una chulada de teclado la neta, el mejor teclado que hay hasta la fecha sin duda alguna, yo le cambié las teclas por unas verdes ya que sr ve perron",5,NA
"35","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","erick r.","Reviewed in Brazil on October 12, 2024","Pricey and awesome mechanical keyboard","",5,NA
"36","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","Braian Henrique","Reviewed in Brazil on August 2, 2024","5.0 out of 5 stars","Uma perfeição de produto",5,NA
"37","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","Artur","Reviewed in Brazil on April 30, 2024","","",5,NA
"38","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","Nicolas","Reviewed in Brazil on November 15, 2023","Wonderful Keyboard. I got a Steal","Incrivel",5,NA
"39","Keyboard","SteelSeries Worlds Fastest Mechanical Keyboard","Erickdm",NA,"5.0 out of 5 stars","Teclado simplesmente perfeito, som, switch e etc. unico ponto “negativo” eh a bateria do teclado, de resto eh o melhor teclado que já usei.",5,NA
"40","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Timothy Corcoran","Reviewed in the United States on December 22, 2023","5.0 out of 5 stars","The Amazon Basics Low-Profile Wired USB Keyboard has proven to be a reliable and budget-friendly solution that exceeded my expectations. I found myself in need of a wired keyboard after my employer implemented a policy prohibiting wireless alternatives due to security concerns. This budget-friendly option has not only complied with the workplace guidelines but has also become a pleasant surprise in terms of performance.The key feel is excellent, offering a comfortable and responsive typing experience. The low-profile design ensures a sleek and modern appearance, and I appreciate how the keyboard lays flat and stays securely in place during use. Its simplicity is its strength, and it's refreshing to find a no-frills keyboard that gets the job done effectively.One of the standout features is the affordability – it's incredibly inexpensive, making it an accessible option for anyone on a budget. In terms of functionality, reliability, and price, the Amazon Basics Low-Profile Wired USB Keyboard is a solid choice for those seeking a no-nonsense keyboard that performs exceptionally well.",5,NA
"41","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Mike Doyle","Reviewed in the United States on October 1, 2024","","Works as designed, easy to install, feels good to the touch.  What more can you ask for.",5,NA
"42","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Valerie V","Reviewed in the United States on October 3, 2024","Affordable Excellence","",5,NA
"43","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Matt","Reviewed in the United States on November 5, 2024","5.0 out of 5 stars","The media could not be loaded.",4,NA
"44","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Dina Hill","Reviewed in the United States on November 26, 2024","","Basic!!!! No fuss, no frills just a standard keyboard. This is not wireless. It has the soft touch and is so quiet. I can work late at night and in the morning without disturbing anyone. It’s easy and functional, don’t expect any compliments on how cute it is but also never worry that it’s not going to work!!!",5,NA
"45","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Cynthia J. Yesensky","Reviewed in the United States on March 9, 2023","Good, simple, keyboard.","I searched everywhere. Literally everywhere. I dislike mechanical keyboards and hate the ""clicky-feeling"" that others seem to like so much. This keyboard is the only one that was full-size, not mechanical, not some weird shape, and was under $50. Beyond that, it's a basic keyboard that just works and was perfect for my needs. No need to worry about gaming capability either, it has enough simultaneous keyboard inputs that I haven't had any issues",5,NA
"46","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","l","Reviewed in the United States on July 6, 2024","5.0 out of 5 stars","This keyboard is great especially for the price.  Plugged in and no problems.",5,NA
"47","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Liz","Reviewed in the United States on September 17, 2024","","After lots of online shopping and researching, I bought this basic but good keyboard as a replacement to my Dell original keyboard.  Every keyboard takes getting used to and this one doesn't take long at all.  It's worth the $11ish.  You'll be happy if you're not picky.  I type a good amount and find this to be good enough (it serves me well), esp at the price point.  Some say the keys are mushy and I didn't know what that meant until I used it.  That said, it's not bad.  You get used to the overall feel and it won't slow you down.  If you're a fast typist, then you'll be fast on this too.  It's fairly quiet, not clacky like my original Dell keyboard.It's a bit smaller L x W than my previous keyboard which is good as I was trying to save space, but it's basically a standard-sized full keyboard.  USB cord is pretty long at about 5 1/2 ft and has no problem reaching from my desk to the CPU on the floor outside my desk several feet away (there are some turns and it reaches with slack to spare).  It's actually longer than my original Dell keyboard cord.I would recommend it.  I don't love it, but good is good enough and I'm content with it.  I'd buy it again knowing what I know.  If you don't like it, return it or store it for backup as you can't lose for the price.  Or, give it away as a Christmas White Elephant gift!",4,NA
"48","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Nanobaby","Reviewed in Canada on October 10, 2024","Basic is best!!!","i bought this after my 2015 macbook pro keyboard stopped working. i just needed something cheap and basic to plug in so that i could type. this does the job, was at an OK price ($20ish), but my only complaint is that the keyboard does NOT like up so good luck using this at night with no light, and sometimes you have to remove the usb from the macbook and plug it back in in able for it to work.minor gripes which definitely aren't deal breakers, and i am using it to type this write now, so i recommend this for anyone who needs an emergency keyboard.",5,NA
"49","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","T","Reviewed in Canada on October 8, 2024","4.0 out of 5 stars","I really liked this keyboard, I like how the buttons press and it is fairly quiet.  However it disconnects frequently such that I cannot type on it until I unplug it and re-plug it in.  I have to do this multiple times over the course of a day.  I decided to return it because of this inconvenience (didn't want to be in the middle of something important when it decides to disconnect).  I have a Macbook Pro so it's possible that the issue is because I'm on a Mac instead of a Windows machine, hard to say without testing it on a Windows machine.  I am going to buy a Mac-specific keyboard instead.",5,NA
"50","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Fer Peña","Reviewed in Mexico on August 22, 2024","","The regular wireless keyboard and mouse stopped working on a desktop computer. My family uses that desktop so we needed replacements ASAP. Loves the quick shipping. The plug and play made the transition easy and quick.",5,NA
"51","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Fer Peña","Reviewed in Canada on November 23, 2024","Cheapest good full-size keyboard around (at time of purchase)","Keys aren’t big and aggressive like the old school ones with the loud clicks. Soft keyboard but still gives the feedback when you press the keys. Slim enough to carry around with my laptop and use as a proper keyboard. Good price. No complaints here.",5,NA
"52","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Caitlin Howald","Reviewed in Mexico on August 28, 2024","5.0 out of 5 stars","El teclado está súper bien, todo funciona y prende como debe. Además de que suena muy bien! El problema es que no leí bien y lo pedí en inglés el teclado, pero configurando el idioma se soluciona y queda un súper teclado. No lo recomiendo si no te sabes los botones en el teclado de español puesto que si te llegarás a confudir por el cambio de posición de algunas teclas. Si te lo sabes, te lo súper recomiendo! Buena compra 👍",5,NA
"53","Keyboard","AmazonBasics Matte Keyboard QWERTY Layout","Gerardo Isidoro Reyes",NA,"","",5,NA
